Sport_Name,Cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
,0,0.6226020105406567,-0.25610424698665646,-0.912956107453871,0.31779767611212467,0.3398726764186694,0.6557287748810956,0.0034983443317660604,1.6908996406582042,-0.0025052018059097516,0.5010551509082736
,1,-4.440402746687123,-1.7528208522774487,0.24513555222219338,0.11539253686850597,-0.7888547593138602,-0.0789847260065941,-0.9758380693184747,-0.004294751652474977,0.5182085930440086,-0.6373812783956014
cheer,0,2.9568034286540974,-0.2095913950476134,-0.530256315734196,1.659817680464518,1.1775720587667209,1.3252737507538845,1.0129082007360386,-0.9425493778389918,-0.5187887015199932,-0.35240850171159627
,1,-0.6342950051239643,1.4905709244683796,-2.08125602763975,-1.2098069715953577,0.24750644277654024,1.4278684657254381,-1.1529705843843596,-0.6627968267820595,-0.8749968343013871,0.6470933893903466
bowling,0,4.116293608403838,-1.3843091048629121,-2.4872775960526963,-1.1375736891826167,0.538829137462188,-0.2981371259286298,0.09108570343743366,-0.4252256621018049,1.2570447133393192,-1.1539243096969198
football,1,-0.8505586599215237,1.381769911206487,-1.4462866784210293,-0.4007559952331244,-1.0980305553887184,1.7240057282975025,-1.0615095125504546,0.6543090239995364,-1.2737359205489243,1.766226213962664
volleyball,1,-0.43263540592939365,-2.477324214567604,2.7172154979684326,-1.193131995545964,1.1523221205412006,0.29383088256105,-0.3983840684954819,1.364599993613866,2.580346825784425,-2.3551443548799416
,0,0.48258437273181193,-1.6470996667473798,-0.5743655012376487,0.41541205883282195,-1.1007663990955663,0.06459715036855264,-0.2233832363102303,0.6167408663652014,1.7821786543789218,-0.18461852737529755
,1,-0.2688527567107459,-0.9028588310391329,0.9681239184641851,1.9785327973575024,0.7768665706913368,-0.3797917203113742,-0.2498987354256984,0.19353938428031608,0.3647676007240213,0.8047178380362459
,0,0.42491081317953555,0.45231750823068034,-1.895184944639211,-0.9019639420789337,-0.24093797546914275,0.45274830326559334,-0.9938580443818823,0.20889611969100697,0.794096361310666,0.02866070742422763
track,0,0.36166230998081544,2.258530141316921,3.4994905320909413,-1.5670824697894186,-1.7606799659459533,0.06078822040022148,1.8266614961875238,-0.058795081263188075,-0.957031629820236,-0.9100784284005761
,0,3.439898420055299,-0.04386522515550945,4.3410083395328325,-0.6005949084241017,2.049853558893357,0.2558227683164104,2.8780464468844222,-2.6219271520442025,1.52658029883972,-1.9428080828233145
soccer,1,-0.3897073017460935,0.3337025334278958,-1.1392734506145497,-1.195722961578938,1.6999006703888362,-0.42435340286148776,2.059653398001494,-0.12911286305266692,1.3618878047858989,0.6852480840253748
competitive dance,0,1.7974155988162908,-2.121156739762528,1.6946638109830099,-2.295828777805224,0.07846382478024647,-0.4811642476221352,-0.39151485357107796,0.668994521574043,-0.821085212448862,1.6116713028539575
soccer,0,2.1483316389683282,-1.5140551848803305,1.44999804293841,-2.414333700256047,2.3360934426291586,3.0033153897667617,1.3475682359636842,1.8435697371329909,1.0384037211607449,0.8635118184192319
,0,3.8042784353083134,-0.13107882535614043,1.06244102437122,3.802532450012598,2.4458361328233096,1.6541983752866216,0.5436515312371527,0.5839706491477307,2.470944064061562,0.7845018093030919
baseball,0,1.089719689014638,-0.3701929000603047,-1.1440989499803327,-0.478345584707115,0.6814294270179353,-1.6356864890093097,-0.9037500340324048,-0.6803640313170917,-1.0104880568006327,-1.0820983446940187
football,1,-0.05048695056758396,0.10035324340043751,0.16910163327105948,-0.8378366614608062,1.12619898636755,1.3631795929336035,-1.7020904683799158,-1.1794570679595868,-0.8383683225228996,0.9042719444375668
swim,0,0.7670067271466147,-2.0679135210550967,0.5576102024510199,1.6111780195753551,-1.5049271391220602,-0.17277107103440703,0.9256567268325324,0.3823178077518656,0.09921613970869993,-0.5127981829362638
,1,-1.993158867684655,-0.849404971249156,0.27495024544002794,-0.8143168896481006,-1.1531606406949462,1.408527196308519,-1.853123304919485,-1.2341750946859342,-0.25773882021114924,-0.12789276985362946
,0,0.16281566030024833,-1.2372584838013256,1.110711738752764,-1.8118668582517519,0.08148176102468045,-1.578048072690592,3.242255783568968,1.2440134023017566,1.252433588229792,0.7121462829375154
,1,-2.1354606157157723,1.9731527018145871,-0.3970690963920027,1.5759132670705405,-1.4220310497559725,0.9751790996915188,-0.8045160506341591,1.5444225285364976,-0.484288976979278,-0.07062687340064454
tennis,1,-3.4738428780178903,0.21173102303322133,-0.44557646457660727,0.17799430257587814,-0.7123095095246703,-0.05158126420666967,-0.4167677001012966,-0.07124660692512093,0.18217818874448577,-0.696693379759734
soccer,0,3.557736329208123,-1.3542471251862398,1.0855227039366309,-2.284136465303655,1.6278494487079966,0.8484664307250662,-0.4035847144452283,0.8073938417838911,0.37207937853463496,0.343662754730979
track,1,-3.0790826656530177,1.5331530605545824,-0.6516696648761711,0.7044790369773944,1.5550301331662157,0.3782948734515879,1.0308419991957012,1.2716697274976572,-1.6923645048275986,-1.4786845997660336
hockey,0,1.806532761189748,-1.0430584732036576,-1.1789077334848976,-0.2671976456159198,-0.19743194123844848,-1.4383924168162292,-0.2569289488608439,-0.3876322516474338,-2.118897466621174,-0.17540688973735916
,1,-0.6335619383826327,-0.8356515921700803,-0.37743045515907786,1.080473346377113,2.620513058070186,-0.3495649229178754,0.9718836158373902,-0.6329357456907811,-1.2857691908876123,-1.2233337536366455
tennis,0,7.252579263757727,0.9597520337812845,-0.6072825710556516,3.322272669770351,1.7206831361417871,0.8478756739124289,-0.23617833644409245,-1.0715286328870919,-0.7427006246104385,2.2275972858029225
basketball,1,-0.8202544520234512,-1.1215617107917413,-0.3570008428149937,-0.2811312976310135,-1.3137596355457108,0.15711236015447716,-0.36099246695162085,-1.238858898529338,0.22489493790841034,1.5861547296001506
track,1,-1.291482513893419,2.586265314336008,-0.5759229273388657,-0.45179645488162895,0.5669004195652741,-2.9181797841507175,-0.5519844855309602,-1.5673924852321766,0.23582440514509168,1.259167148883262
,1,-0.85142751348463,-0.8250495129388955,-1.1947761531667118,-0.8736981995272478,0.5161037708925476,-0.49816360927662523,-0.9919291876361463,-0.8541892849159001,-0.05234812087438303,-0.2761592016667138
,1,-3.616355446828008,1.3235736516429013,-0.497424210933979,0.3339701304516359,0.8844506307372508,2.084906485333757,0.7252073086497892,-0.7820000468318297,-2.2792833490229216,2.058848656122179
wrestling,0,1.573937664420198,1.0572190713754936,-0.5397945100116116,1.2506732045834121,0.6685648275099181,0.9899404207635615,1.957178479361058,0.23939364200973431,0.9783048529011695,-0.8124527141414539
volleyball,0,4.000962928672927,0.22523278151403336,3.717777975894347,-0.9971828568292491,0.7720926471173668,-0.287881438012655,0.2780841256819237,0.32016471370611366,-0.41828422136587246,-1.0547175081696245
tennis,1,-2.7944643862581717,0.10827044111104298,-0.4381149958362334,0.14870756113237976,1.300670535982045,0.3471354532089715,1.1814093446985403,1.1002448171968529,-0.5295364745657948,-0.3806991732005513
wrestling,1,-1.6686151848737125,-0.1497310574341228,-1.0863693500294171,-1.0020422939420466,0.8141840155222495,0.09562771607937091,-1.3135419846016352,-0.19471484005037093,-1.0768749495332248,0.4125582801480172
karate,0,3.9102799078394823,-1.6307609009900366,0.65509040498557,-0.29333661939281497,-1.3297877433902359,0.311835467716503,0.7496001897830377,1.752129537840438,-1.8902933313678614,0.46103974188229135
,0,2.3196560663148924,0.8179520471391054,-0.9397718530782307,1.255568455470605,0.7031554219668659,0.6156004509997822,-0.29178807010806024,0.8314785361527605,-0.5358070938514559,-0.5480387105295694
,0,1.1795609104723686,-0.6450836270335377,0.7157143543751845,0.019080250643400666,0.3411961320848133,0.616957882036725,-0.6802453109678924,0.17066401115836027,-0.5366483119005001,-0.4655811775305626
basketball,0,4.500840235705818,-0.4801422898032768,4.493198706266689,0.06100476858514839,-1.2940630551469887,0.7174563637688722,-0.4340494873235094,0.2060745605426376,0.6296521965079995,-0.7799082131393684
,0,1.8326270032106042,-0.5381037153170314,0.3678998058510872,-0.9743454440273098,0.35921350964787724,-1.2672604238122873,-1.6506861473617458,-0.5288793870435105,-0.7222947707005495,0.08630962077061938
,0,5.118305658027921,1.6365556650031121,-1.1427067012977101,0.19072301197770347,0.7406909185482418,-1.2757679694202608,1.1384343610724736,-0.7443032729366561,-1.7728436927936948,-0.2148315828171919
cross country,0,0.6176970429988705,-1.5756355131373758,0.9167646583082234,0.1140697595211476,-1.8998681004658418,-0.8839210384296418,1.0937626528854014,1.0865150651880648,-1.2460889557391532,-0.5324700558168647
swim,0,2.888252797177728,-1.2435433575951393,-1.7140999561123844,-0.8357157954650051,0.13316375492868018,-0.0762253754573782,-0.9160634964233119,-0.2899973965434525,-0.6672338191343258,-0.24137057329659325
,0,0.7845562098281381,-0.5071371790238209,-0.84894374917326,0.12215306743070406,0.3507656549413016,1.1401124229488495,2.5954478778393555,0.6083102594168356,-0.8289856869717894,0.5828691109090475
,0,3.9308429650818955,4.980136345920525,0.013718508592117679,2.2588589807212105,0.6671327538597329,-2.8830587756327968,0.7245705700119635,0.8905947893904764,1.1522035397267216,-0.4085748952511153
,0,2.052015767761915,-1.9180331736646365,-1.4028650514534815,-0.42674814181128934,-1.5350313046360726,0.5646739956657613,0.7492768819372099,-0.33827612460506257,0.5680176445554185,0.9483482743618386
,0,3.9134819343538747,0.21241449721297564,-0.17977386298589468,1.7921661355752985,0.002119741716211667,2.0008368505864818,0.25722530984064923,-0.01987310243872146,0.07904122795911665,-0.49390391636568154
swim,1,-2.400858863028931,1.0607588997818986,-0.5670918425246618,0.0434625869971936,0.9900031965527388,0.5836055910381756,0.44694880701695033,-0.6152114429324302,0.24300769996681534,0.007803473843348453
,1,-2.44217120440262,1.235259868388176,-0.71958822805287,0.8946121864033179,-0.8156645753744249,0.8102392833137189,-0.4599489900966664,-1.086630280060804,0.03730766655664968,-1.5402279360625541
tennis,1,-1.102405285958229,-2.158042542921348,1.8036239345202827,0.8887368254812019,-0.7926440189853685,0.9531809705905913,-0.3526467208060392,-2.921002726635936,1.1989623153846503,-0.517595217474385
,0,2.0970463746987322,-2.2712085717478354,-1.0855171108618755,0.5513638497758819,2.582404351430954,-1.0430067258031197,0.2708070921405854,0.7662207651277528,-1.419976686412489,-2.0255681434870887
,0,1.0092615671213832,0.5426904756779957,-0.22014711678210577,-1.8092046304350178,0.5320554657861051,-0.14666120327499177,2.234692267334723,-1.9388755435255975,0.03290221879778024,1.3744532176299658
dancer,1,-4.096735309278757,0.9971116039971782,3.4136883641422995,-2.6897885135765964,0.16729804678816043,-0.034448076602171925,0.7400080778262074,0.07715620688001414,-3.4021768335872475,-1.3406468560852745
football,0,3.313127263185787,5.337126639600916,0.7382091981016835,-0.466793625569232,-0.18207430433241106,0.987106694764717,-1.5972192820547477,1.1966474087248167,0.6254409614824349,0.07182680161400185
soccer,0,0.5544461129587903,0.5093750182681875,-1.095635237872815,-0.12345774803233864,0.3557416943569277,0.5066479396526193,-0.42483390181041747,-0.33480019345309825,-1.0779202559083023,0.8377956892016987
volleyball,1,-2.852915808675349,1.416028217460477,0.9124958416859735,-0.16516045756077283,-0.47814892519496677,-1.1019500046133437,0.033187279316754734,-0.49300264283207185,-0.013508542718780785,0.04200914198978516
street hockey,0,4.366892789478622,3.4634428795283276,0.7510087061925137,-3.8084674355048076,0.9479927092845573,-0.2334142895602082,-0.6477597405144642,-0.9916254599077905,-1.6363741271590264,-0.5872323463377764
track,1,-4.089666138954947,1.134761300030724,-0.026004016907197128,1.301650228812071,0.4055255865618686,-1.064128278060182,-0.8172321213472331,0.9907829548256422,-0.21777955431461968,-0.8485540057970901
soccer,1,-0.3614102747074293,-1.4546427942195799,0.45608120236899763,-2.0798877632392103,1.6679050654427732,0.30581470550085244,-0.006303561567479377,0.7421720954205941,1.0915015456021444,-0.5420357343291483
football,1,-1.9001616360943665,1.2655792062406765,-0.41389971696330946,0.5536804785487572,-1.4950660410290948,-1.778978222873551,1.6678478097137504,-0.491521999640814,-0.7225909846827958,-2.124710605159334
football,0,1.2483714743656615,1.014667422201163,1.936854226034707,-0.4938440865579253,-1.2468173819022113,0.5359637791463383,-1.256130281635913,-0.9026416564992852,0.2164828566387488,0.7710013300946944
basketball,1,-3.023552474867594,2.1684809843202038,-0.779192922861342,-1.2765720716585436,1.1898318561478949,-0.46277863631908944,2.1881736061636685,-0.5464261168780055,-0.7101134913074525,2.175722411248067
basketball,1,-0.9420126506308897,-1.1653030069903763,1.791734330258188,0.5974897729288613,0.7546985819306121,0.033374834129041624,-0.4260752171498032,0.034841027583611385,0.0594393785169966,0.5891647488907319
basketball,1,-5.09974394506838,1.9495987582265133,-0.32768966236431835,0.1492244294914153,-0.3809476803185687,0.3857841179270632,-0.17456294863164595,0.7802512800616934,-0.48264716147583764,0.7305014114894504
